ID_Lote,Fecha,ID_Producto,ID_Linea,ID_Turno,Leche_Usada_Litros,Azucar_Usada_Kg,Otros_Insumos_Kg,Produccion_Programada_Kg,Produccion_Real_Kg,Produccion_Conforme_Kg,Produccion_Defectuosa_Kg,Tiempo_Planificado_Horas,Tiempo_Operativo_Horas,Tiempo_Parada_Horas,Tiempo_Total_Horas,Consumo_Vapor_m3,Consumo_Energia_kWh,Costo_Materia_Prima_USD,Costo_Energia_USD,Costo_ManoObra_USD,Costo_Total_USD,Costo_Unitario_USD_Kg,Estado_Calidad,Nombre_Producto,Categoria_Producto,Presentacion_Kg,Rendimiento_Teorico_L_Kg,Nombre_Linea,Capacidad_Nominal_Kg_Hora,Nombre_Turno
LOT-202601-0076,2026-01-14,PROD005,LIN003,TUR003,3360.68,160.0,16.0,800,788.37,718.18,70.19,1.0,1.02,0.58,1.6,414.84,253.78,1547.49,528.26,176.0,2251.75,2.86,Rechazado / Reproceso,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202601-0077,2026-01-14,PROD001,LIN003,TUR002,3015.31,160.0,16.0,800,767.29,732.26,35.03,1.0,1.03,0.0,1.03,360.94,226.2,1402.43,460.27,113.3,1976.0,2.58,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202601-0078,2026-01-15,PROD001,LIN002,TUR002,1959.19,100.0,10.0,500,502.33,480.79,21.54,1.0,1.05,0.25,1.3,257.46,154.69,907.86,327.51,97.5,1332.87,2.65,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202601-0079,2026-01-15,PROD001,LIN002,TUR002,2270.26,120.0,12.0,600,593.51,570.64,22.87,1.2,1.2,0.0,1.2,303.53,173.36,1055.51,385.04,90.0,1530.55,2.58,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202601-0080,2026-01-15,PROD003,LIN002,TUR001,1503.48,80.0,8.0,400,395.67,389.56,6.11,0.8,0.76,0.0,0.76,184.91,131.54,699.46,237.68,57.0,994.14,2.51,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202601-0081,2026-01-15,PROD003,LIN003,TUR001,3015.12,160.0,16.0,800,771.29,763.51,7.78,1.0,1.05,0.0,1.05,386.41,244.97,1402.35,493.09,115.5,2010.94,2.61,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202601-0082,2026-01-15,PROD001,LIN003,TUR002,3866.48,200.0,20.0,1000,974.04,940.44,33.6,1.25,1.26,0.46,1.72,481.62,292.54,1793.92,613.05,189.2,2596.17,2.67,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202601-0083,2026-01-16,PROD005,LIN001,TUR003,1324.1,60.0,6.0,300,282.24,280.83,1.41,1.2,1.18,0.0,1.18,139.26,84.45,607.12,177.25,53.1,837.47,2.97,Aprobado A1,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202601-0084,2026-01-16,PROD002,LIN002,TUR003,1953.66,100.0,10.0,500,501.04,495.28,5.76,1.0,1.02,0.0,1.02,242.92,158.91,905.54,310.57,76.5,1292.61,2.58,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202601-0085,2026-01-16,PROD003,LIN002,TUR001,1528.72,80.0,8.0,400,378.46,362.66,15.8,0.8,0.78,0.0,0.78,181.25,114.19,710.06,231.2,58.5,999.76,2.64,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202601-0086,2026-01-16,PROD002,LIN003,TUR003,2613.18,140.0,14.0,700,692.9,669.37,23.53,0.88,0.88,0.0,0.88,353.95,235.56,1216.54,453.01,96.8,1766.35,2.55,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202601-0087,2026-01-16,PROD003,LIN003,TUR001,2963.33,160.0,16.0,800,777.21,752.51,24.7,1.0,1.03,0.58,1.61,375.37,265.47,1380.6,482.3,177.1,2040.0,2.62,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202601-0088,2026-01-16,PROD001,LIN003,TUR003,3820.88,200.0,20.0,1000,972.69,938.4,34.29,1.25,1.24,0.0,1.24,472.46,319.09,1774.77,605.24,136.4,2516.41,2.59,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202601-0089,2026-01-17,PROD004,LIN001,TUR001,1064.74,50.0,5.0,250,235.62,221.03,14.59,1.0,0.96,0.0,0.96,115.69,82.93,489.69,148.78,43.2,681.67,2.89,Rechazado / Reproceso,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202601-0090,2026-01-17,PROD003,LIN002,TUR001,1855.57,100.0,10.0,500,492.07,481.49,10.58,1.0,1.03,0.0,1.03,249.29,148.27,864.34,316.94,77.25,1258.53,2.56,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202601-0091,2026-01-17,PROD004,LIN003,TUR001,4180.44,200.0,20.0,1000,942.55,898.29,44.26,1.25,1.2,0.0,1.2,508.76,342.14,1925.78,651.57,132.0,2709.35,2.87,Aprobado con Observaciones,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202601-0092,2026-01-17,PROD001,LIN003,TUR003,3798.63,200.0,20.0,1000,966.59,935.79,30.8,1.25,1.31,0.0,1.31,455.27,286.28,1765.42,580.68,144.1,2490.2,2.58,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202601-0093,2026-01-17,PROD001,LIN003,TUR003,3908.14,200.0,20.0,1000,998.43,993.0,5.43,1.25,1.32,0.0,1.32,525.68,351.14,1811.42,672.95,145.2,2629.57,2.63,Aprobado A1,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202601-0094,2026-01-18,PROD004,LIN001,TUR001,1020.39,50.0,5.0,250,246.63,227.18,19.45,1.0,0.98,0.0,0.98,131.29,75.35,471.06,166.59,44.1,681.75,2.76,Rechazado / Reproceso,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202601-0095,2026-01-18,PROD004,LIN002,TUR002,2100.16,100.0,10.0,500,487.47,469.6,17.87,1.0,1.07,0.0,1.07,242.98,155.84,967.07,310.28,80.25,1357.6,2.78,Aprobado con Observaciones,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202601-0096,2026-01-18,PROD001,LIN002,TUR003,2347.45,120.0,12.0,600,576.81,533.78,43.03,1.2,1.15,0.58,1.73,284.48,185.57,1087.93,363.64,129.75,1581.32,2.74,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202601-0097,2026-01-18,PROD003,LIN002,TUR001,1975.27,100.0,10.0,500,483.71,481.29,2.42,1.0,1.06,0.0,1.06,233.61,172.39,914.61,301.02,79.5,1295.13,2.68,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202601-0098,2026-01-18,PROD004,LIN003,TUR002,3978.51,200.0,20.0,1000,941.8,922.27,19.53,1.25,1.33,0.0,1.33,454.93,295.81,1840.97,581.41,146.3,2568.68,2.73,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202601-0099,2026-01-19,PROD005,LIN001,TUR002,840.87,40.0,4.0,200,200.1,190.64,9.46,0.8,0.83,0.0,0.83,98.71,68.66,387.17,126.69,37.35,551.21,2.75,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202601-0100,2026-01-19,PROD001,LIN001,TUR003,926.0,50.0,5.0,250,244.05,234.71,9.34,1.0,0.99,0.0,0.99,131.42,75.73,431.42,166.79,44.55,642.76,2.63,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202601-0101,2026-01-19,PROD003,LIN002,TUR001,2316.47,120.0,12.0,600,566.96,535.66,31.3,1.2,1.19,0.0,1.19,298.47,195.47,1074.92,381.62,89.25,1545.79,2.73,Rechazado / Reproceso,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202601-0102,2026-01-20,PROD002,LIN001,TUR001,1167.74,60.0,6.0,300,291.72,283.86,7.86,1.2,1.21,0.0,1.21,157.27,97.27,541.45,200.4,54.45,796.3,2.73,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202601-0103,2026-01-20,PROD002,LIN002,TUR002,1957.66,100.0,10.0,500,468.47,445.95,22.52,1.0,1.02,0.0,1.02,251.34,148.56,907.22,319.44,76.5,1303.16,2.78,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202601-0104,2026-01-20,PROD002,LIN002,TUR002,2291.0,120.0,12.0,600,601.56,579.59,21.97,1.2,1.17,0.0,1.17,302.97,189.91,1064.22,386.35,87.75,1538.32,2.56,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202601-0105,2026-01-20,PROD001,LIN002,TUR002,2258.78,120.0,12.0,600,583.04,544.84,38.2,1.2,1.15,0.0,1.15,296.88,189.37,1050.69,378.98,86.25,1515.92,2.6,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202601-0106,2026-01-20,PROD001,LIN003,TUR003,3794.05,200.0,20.0,1000,975.48,970.53,4.95,1.25,1.28,0.37,1.65,478.6,327.16,1763.5,613.58,181.5,2558.58,2.62,Aprobado A1,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202601-0107,2026-01-21,PROD004,LIN001,TUR002,1026.1,50.0,5.0,250,235.37,231.89,3.48,1.0,1.07,0.0,1.07,111.77,78.01,473.46,143.49,48.15,665.1,2.83,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202601-0108,2026-01-21,PROD005,LIN001,TUR001,1101.07,50.0,5.0,250,246.4,242.18,4.22,1.0,1.02,0.28,1.3,131.06,80.23,504.95,166.9,58.5,730.35,2.96,Aprobado A1,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202601-0109,2026-01-21,PROD001,LIN001,TUR003,965.91,50.0,5.0,250,246.48,234.99,11.49,1.0,0.99,0.0,0.99,116.81,78.61,448.18,149.61,44.55,642.34,2.61,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202601-0110,2026-01-21,PROD002,LIN002,TUR001,1846.5,100.0,10.0,500,488.83,475.18,13.65,1.0,0.98,0.44,1.42,245.42,171.84,860.53,315.12,106.5,1282.15,2.62,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202601-0111,2026-01-21,PROD002,LIN003,TUR002,3705.73,200.0,20.0,1000,972.87,939.49,33.38,1.25,1.22,0.0,1.22,457.56,321.27,1726.41,587.62,134.2,2448.23,2.52,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202601-0112,2026-01-22,PROD005,LIN001,TUR001,1055.14,50.0,5.0,250,241.0,229.37,11.63,1.0,1.04,0.0,1.04,123.1,80.51,485.66,157.38,46.8,689.84,2.86,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202601-0113,2026-01-22,PROD005,LIN002,TUR003,1728.91,80.0,8.0,400,380.72,360.52,20.2,0.8,0.78,0.0,0.78,176.0,111.79,794.14,224.61,58.5,1077.25,2.83,Rechazado / Reproceso,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202601-0114,2026-01-22,PROD005,LIN002,TUR002,2540.67,120.0,12.0,600,587.15,563.02,24.13,1.2,1.24,0.0,1.24,281.59,208.2,1169.08,362.89,93.0,1624.97,2.77,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202601-0115,2026-01-22,PROD001,LIN003,TUR003,2609.63,140.0,14.0,700,678.96,650.29,28.67,0.88,0.84,1.09,1.93,319.42,217.02,1215.04,409.35,212.3,1836.69,2.71,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202601-0116,2026-01-22,PROD005,LIN003,TUR001,3395.01,160.0,16.0,800,757.69,723.13,34.56,1.0,1.02,0.0,1.02,406.89,274.42,1561.9,521.2,112.2,2195.3,2.9,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202601-0117,2026-01-23,PROD003,LIN001,TUR001,763.71,40.0,4.0,200,195.11,184.4,10.71,0.8,0.76,0.0,0.76,93.11,62.09,354.76,119.18,34.2,508.14,2.6,Rechazado / Reproceso,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202601-0118,2026-01-23,PROD001,LIN001,TUR002,961.23,50.0,5.0,250,248.73,231.78,16.95,1.0,1.02,0.0,1.02,115.32,73.15,446.22,147.16,45.9,639.28,2.57,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202601-0119,2026-01-23,PROD005,LIN001,TUR001,1084.38,50.0,5.0,250,235.25,225.24,10.01,1.0,1.06,0.0,1.06,126.57,75.64,497.94,160.96,47.7,706.6,3.0,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202601-0120,2026-01-23,PROD005,LIN002,TUR002,1692.37,80.0,8.0,400,390.11,372.19,17.92,0.8,0.81,0.0,0.81,198.37,129.22,778.8,253.55,60.75,1093.1,2.8,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202601-0121,2026-01-23,PROD003,LIN002,TUR003,1864.61,100.0,10.0,500,506.94,470.18,36.76,1.0,0.99,0.0,0.99,245.35,180.1,868.14,316.03,74.25,1258.42,2.48,Rechazado / Reproceso,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202601-0122,2026-01-23,PROD001,LIN003,TUR002,3767.84,200.0,20.0,1000,999.88,954.96,44.92,1.25,1.31,0.0,1.31,464.05,328.4,1752.49,596.27,144.1,2492.86,2.49,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202601-0123,2026-01-23,PROD005,LIN003,TUR003,4357.54,200.0,20.0,1000,994.79,974.79,20.0,1.25,1.28,0.17,1.45,490.47,304.72,2000.17,625.13,159.5,2784.8,2.8,Aprobado A1,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202601-0124,2026-01-23,PROD005,LIN003,TUR003,3546.97,160.0,16.0,800,790.0,782.52,7.48,1.0,1.01,0.0,1.01,383.23,240.05,1625.73,488.68,111.1,2225.51,2.82,Aprobado A1,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202601-0125,2026-01-24,PROD003,LIN002,TUR003,1868.57,100.0,10.0,500,479.23,456.36,22.87,1.0,1.03,0.0,1.03,233.82,174.77,869.8,301.56,77.25,1248.61,2.61,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202601-0126,2026-01-24,PROD003,LIN002,TUR002,1535.42,80.0,8.0,400,390.84,382.61,8.23,0.8,0.84,0.0,0.84,205.67,121.82,712.88,261.42,63.0,1037.3,2.65,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202601-0127,2026-01-24,PROD002,LIN003,TUR001,3883.08,200.0,20.0,1000,957.89,949.96,7.93,1.25,1.33,0.46,1.79,499.69,278.19,1800.89,633.01,196.9,2630.8,2.75,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202601-0128,2026-01-24,PROD005,LIN003,TUR001,3494.02,160.0,16.0,800,798.52,772.45,26.07,1.0,0.99,0.21,1.2,382.15,278.76,1603.49,492.03,132.0,2227.52,2.79,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202601-0129,2026-01-25,PROD002,LIN001,TUR002,786.88,40.0,4.0,200,186.95,167.08,19.87,0.8,0.83,0.0,0.83,86.56,58.68,364.49,110.91,37.35,512.75,2.74,Rechazado / Reproceso,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202601-0130,2026-01-25,PROD003,LIN002,TUR002,2298.31,120.0,12.0,600,584.66,559.1,25.56,1.2,1.25,0.0,1.25,277.65,204.01,1067.29,357.66,93.75,1518.7,2.6,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202601-0131,2026-01-25,PROD003,LIN002,TUR003,2332.46,120.0,12.0,600,571.47,521.55,49.92,1.2,1.15,0.79,1.94,284.7,208.51,1081.63,366.66,145.5,1593.79,2.79,Rechazado / Reproceso,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202601-0132,2026-01-25,PROD002,LIN003,TUR002,3151.82,160.0,16.0,800,770.05,724.65,45.4,1.0,0.96,0.0,0.96,397.56,242.47,1459.76,506.17,105.6,2071.53,2.69,Rechazado / Reproceso,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202601-0133,2026-01-25,PROD001,LIN003,TUR003,3027.01,160.0,16.0,800,765.12,737.14,27.98,1.0,0.98,0.0,0.98,401.04,272.42,1407.34,513.94,107.8,2029.08,2.65,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202601-0134,2026-01-26,PROD005,LIN001,TUR001,1291.64,60.0,6.0,300,295.67,291.98,3.69,1.2,1.2,0.0,1.2,139.55,93.51,593.49,178.68,54.0,826.17,2.79,Aprobado A1,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202601-0135,2026-01-26,PROD005,LIN001,TUR002,875.15,40.0,4.0,200,197.27,189.71,7.56,0.8,0.85,0.54,1.39,98.04,69.94,401.56,126.04,62.55,590.15,2.99,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202601-0136,2026-01-26,PROD001,LIN001,TUR002,975.79,50.0,5.0,250,247.03,235.0,12.03,1.0,0.96,0.0,0.96,115.0,90.09,452.33,148.81,43.2,644.34,2.61,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202601-0137,2026-01-26,PROD002,LIN002,TUR001,2367.74,120.0,12.0,600,589.42,569.56,19.86,1.2,1.23,0.0,1.23,303.33,202.14,1096.45,388.25,92.25,1576.95,2.68,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202601-0138,2026-01-26,PROD005,LIN002,TUR001,2657.97,120.0,12.0,600,568.01,561.73,6.28,1.2,1.22,0.0,1.22,293.96,184.0,1218.35,374.83,91.5,1684.68,2.97,Aprobado A1,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202601-0139,2026-01-26,PROD002,LIN003,TUR002,2981.81,160.0,16.0,800,762.9,650.18,112.72,1.0,0.96,0.0,0.96,405.19,235.93,1388.36,514.54,105.6,2008.5,2.63,Rechazado / Reproceso,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202601-0140,2026-01-27,PROD001,LIN001,TUR002,1159.43,60.0,6.0,300,299.22,292.95,6.27,1.2,1.17,0.0,1.17,141.0,110.56,537.96,182.47,52.65,773.08,2.58,Aprobado A1,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202601-0141,2026-01-27,PROD002,LIN001,TUR003,1131.25,60.0,6.0,300,293.97,275.79,18.18,1.2,1.25,0.0,1.25,142.29,86.68,526.12,181.15,56.25,763.52,2.6,Rechazado / Reproceso,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202601-0142,2026-01-27,PROD005,LIN001,TUR003,871.88,40.0,4.0,200,194.13,188.49,5.64,0.8,0.83,0.0,0.83,95.77,58.62,400.19,121.96,37.35,559.5,2.88,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202601-0143,2026-01-27,PROD004,LIN002,TUR001,1625.32,80.0,8.0,400,394.32,362.2,32.12,0.8,0.85,0.0,0.85,189.05,120.77,750.63,241.35,63.75,1055.73,2.68,Rechazado / Reproceso,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202601-0144,2026-01-27,PROD001,LIN002,TUR002,1855.3,100.0,10.0,500,493.4,485.57,7.83,1.0,1.05,0.0,1.05,257.03,171.68,864.23,329.04,78.75,1272.02,2.58,Aprobado A1,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202601-0145,2026-01-27,PROD005,LIN002,TUR001,2116.94,100.0,10.0,500,500.36,486.62,13.74,1.0,0.98,0.0,0.98,260.36,181.71,974.11,334.24,73.5,1381.85,2.76,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202601-0146,2026-01-27,PROD002,LIN003,TUR002,2683.0,140.0,14.0,700,693.02,671.53,21.49,0.88,0.89,0.0,0.89,324.26,255.38,1245.86,419.76,97.9,1763.52,2.54,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202601-0147,2026-01-27,PROD004,LIN003,TUR002,2858.37,140.0,14.0,700,678.88,643.34,35.54,0.88,0.88,0.0,0.88,334.96,205.15,1319.52,426.57,96.8,1842.89,2.71,Rechazado / Reproceso,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202601-0148,2026-01-27,PROD003,LIN003,TUR001,3070.05,160.0,16.0,800,766.72,731.51,35.21,1.0,0.98,0.0,0.98,398.06,250.61,1425.42,507.75,107.8,2040.97,2.66,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202601-0149,2026-01-28,PROD002,LIN001,TUR001,1149.41,60.0,6.0,300,285.97,253.91,32.06,1.2,1.23,0.36,1.59,145.68,98.19,533.75,186.6,71.55,791.9,2.77,Rechazado / Reproceso,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202601-0150,2026-01-28,PROD005,LIN001,TUR002,1295.35,60.0,6.0,300,277.89,266.04,11.85,1.2,1.29,0.0,1.29,145.91,95.57,595.05,186.56,58.05,839.66,3.02,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202601-0151,2026-01-28,PROD001,LIN002,TUR001,2235.36,120.0,12.0,600,572.36,546.64,25.72,1.2,1.23,0.0,1.23,289.16,211.33,1040.85,372.35,92.25,1505.45,2.63,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202601-0152,2026-01-28,PROD001,LIN003,TUR003,3888.05,200.0,20.0,1000,943.69,911.55,32.14,1.25,1.22,0.0,1.22,476.82,338.44,1802.98,612.8,134.2,2549.98,2.7,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
